id,short_id,name,owner_id,projects_id,category,type,html,styles,data,children,meta,schema,actions,order_index,render_context,ai_instructions,visibility,usage_count,tags,rich_card_extractions_id,created_at,updated_at,slug,extraction_type,auto_refresh_data,extraction_status
688,Ggcg8f,TechForward Consulting CTA,null,0,atomic,CTA,<section class='cta'><div class='container'><h2>{{headline}}</h2><p>{{subheading}}</p><button data-action='cta'>{{buttonText}}</button></div></section>,"{"".cta"":{""color"":""white"",""padding"":""4rem 2rem"",""textAlign"":""center"",""background"":""linear-gradient(135deg, #667eea 0%, #764ba2 100%)""},""button"":{""color"":""#764ba2"",""border"":""none"",""cursor"":""pointer"",""padding"":""1rem 3rem"",""fontSize"":""1.125rem"",""fontWeight"":""600"",""borderRadius"":""50px"",""backgroundColor"":""white""}}","{""headline"":""Start Your Modernization Plan This Quarter"",""buttonText"":""Schedule Strategy Call"",""subheading"":""Schedule a 30-minute strategy call with TechForward’s San Francisco team to align scope, risks, and a delivery roadmap.""}",[],null,{},null,0,embedded,null,public,0,null,null,1768863344719,1768863344719,,none,false,no_extraction
689,AY6w6H,TechForward Consulting Footer,null,0,atomic,Footer,<footer class='footer'><div class='footer-content'><div class='footer-links'>{{links}}</div><div class='social'>{{socialLinks}}</div></div><div class='copyright'>{{copyright}}</div></footer>,"{"".footer"":{""color"":""white"",""padding"":""3rem 2rem"",""marginTop"":""4rem"",""backgroundColor"":""#1a1a1a""},"".footer-content"":{""display"":""flex"",""marginBottom"":""2rem"",""justifyContent"":""space-between""}}","{""links"":""<a href=\""/services\"" class=\""footer-link\"">Services</a><a href=\""/case-studies\"" class=\""footer-link\"">Case Studies</a><a href=\""/about\"" class=\""footer-link\"">About</a><a href=\""/contact\"" class=\""footer-link\"">Contact</a>"",""copyright"":""© 2026 TechForward Consulting. All rights reserved."",""socialLinks"":""""}",[],null,{},null,0,embedded,null,public,0,null,null,1768863344822,1768863344822,,none,false,no_extraction
690,JzEPtS,TechForward Consulting Landing Page,null,0,page,LandingPage,{{children}},null,{},"[{""id"":684,""field_0"":""yCyMEj"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":684,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":685,""field_0"":""DV6IJw"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":685,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":686,""field_0"":""OQ62xl"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":686,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":687,""field_0"":""UwyCfI"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":687,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":688,""field_0"":""Ggcg8f"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":688,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":689,""field_0"":""AY6w6H"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":689,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]","{""title"":""TechForward Consulting | Enterprise Cloud Transformation"",""description"":""TechForward Consulting helps enterprise teams modernize infrastructure with cloud-native architectures, DevOps automation, and secure migration delivery in San Francisco.""}",null,null,0,embedded,null,public,0,null,null,1768863344942,1768863344942,techforward-consulting,none,false,no_extraction
691,DCMgXA,Sunrise Yoga Studio Hero,null,0,atomic,Hero,<section class='hero' aria-label='Hero section'><div class='container'><h1>{{headline}}</h1><p>{{subheading}}</p><button data-action='cta'>{{ctaText}}</button></div></section>,"{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""ctaText"":""Book a Class"",""headline"":""Find Calm & Strength with Garden Yoga in Austin"",""subheading"":""Yoga, meditation, and mindfulness for every level—stress relief and mobility in a peaceful Austin garden studio.""}",[],null,"{""@graph"":[{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization"",""url"":""https://sunrise-yoga-studio.sitebloxx.com"",""logo"":""https://sunrise-yoga-studio.sitebloxx.com/logo.png"",""name"":""Sunrise Yoga Studio"",""@type"":""Organization"",""sameAs"":[],""address"":{""@type"":""PostalAddress"",""addressRegion"":""Texas"",""addressCountry"":""US"",""addressLocality"":""Austin""},""description"":""Holistic wellness center offering yoga, meditation, and mindfulness classes for all skill levels in a peaceful garden setting."",""contactPoint"":{""@type"":""ContactPoint"",""email"":""info@sunrise-yoga-studio.com"",""contactType"":""customer service"",""availableLanguage"":""English""},""foundingDate"":""2021""},{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#website"",""url"":""https://sunrise-yoga-studio.sitebloxx.com"",""name"":""Sunrise Yoga Studio"",""@type"":""WebSite"",""publisher"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization""},""description"":""Holistic wellness center offering yoga, meditation, and mindfulness classes for all skill levels in a peaceful garden setting.""},{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#webpage"",""url"":""https://sunrise-yoga-studio.sitebloxx.com"",""name"":""Find Calm & Strength with Garden Yoga in Austin"",""@type"":""WebPage"",""about"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization""},""isPartOf"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#website""},""mainEntity"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization""},""dateModified"":""2026-01-19"",""datePublished"":""2026-01-19"",""primaryEntity"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization""}},{""@type"":""BreadcrumbList"",""itemListElement"":[{""item"":""https://sunrise-yoga-studio.sitebloxx.com"",""name"":""Home"",""@type"":""ListItem"",""position"":1}]},{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#business"",""url"":""https://sunrise-yoga-studio.sitebloxx.com"",""name"":""Sunrise Yoga Studio"",""@type"":""LocalBusiness"",""address"":{""@type"":""PostalAddress"",""addressRegion"":""Texas"",""addressCountry"":""US"",""addressLocality"":""Austin""},""priceRange"":""$$"",""description"":""Holistic wellness center offering yoga, meditation, and mindfulness classes for all skill levels in a peaceful garden setting.""}],""@context"":""https://schema.org""}",null,0,embedded,null,public,0,null,null,1768863409489,1768863409489,,none,false,no_extraction
692,fIjZlx,Sunrise Yoga Studio FeaturesGrid,null,0,collection,FeaturesGrid,<section class='features-grid'><h2>{{heading}}</h2><div class='grid'>{{features}}</div></section>,"{"".grid"":{""gap"":""2rem"",""display"":""grid"",""gridTemplateColumns"":""repeat(auto-fit, minmax(300px, 1fr))""},"".feature-item"":{""padding"":""2rem"",""textAlign"":""center""},"".features-grid"":{""padding"":""4rem 2rem""}}","{""heading"":""Why Austin Chooses Sunrise Yoga Studio"",""features"":""\n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">🌿</span>\n                <h3>Garden-Set Studio</h3>\n                <p>Practice in a tranquil, natural setting designed to quiet the mind and help you decompress—minutes from central Austin.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">🧘</span>\n                <h3>All Levels Welcome</h3>\n                <p>New to yoga or refining your practice? We offer clear alignment cues and options so you feel supported in every class.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">😌</span>\n                <h3>Stress-Relief Focus</h3>\n                <p>Classes blend breathwork, mindful movement, and guided relaxation to ease tension, improve sleep, and reset your nervous system.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">🌞</span>\n                <h3>Morning & Evening Classes</h3>\n                <p>Flexible scheduling for busy Austin professionals—energize your mornings or unwind after work with consistent weekly times.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">👥</span>\n                <h3>Small-Class Attention</h3>\n                <p>Smaller groups mean more personalized guidance, safer form, and a welcoming community you’ll want to return to.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">📍</span>\n                <h3>Easy Austin Access</h3>\n                <p>Convenient location in Austin, Texas with simple check-in and clear parking guidance so you can arrive relaxed, not rushed.</p>\n              </article>\n            ""}",[],null,{},null,0,embedded,null,public,0,null,null,1768863409575,1768863409575,,none,false,no_extraction
693,nXW9X9,Sunrise Yoga Studio FAQPage,null,0,collection,FAQPage,<section class='faq' itemscope itemtype='https://schema.org/FAQPage'><h2>{{heading}}</h2><div class='faq-list'>{{questions}}</div></section>,"{"".faq"":{""margin"":""0 auto"",""padding"":""4rem 2rem"",""maxWidth"":""800px""},"".faq-item"":{""borderBottom"":""1px solid #e5e7eb"",""marginBottom"":""1.5rem"",""paddingBottom"":""1.5rem""}}","{""heading"":""Frequently Asked Questions"",""questions"":""\n              <details class=\""faq-item\"">\n                <summary><h3>Do I need experience to join a class at Sunrise Yoga Studio?</h3></summary>\n                <p>Not at all. We offer beginner-friendly options in every class and teachers provide clear cues for alignment and modifications. If you’re unsure where to start, arrive 10 minutes early and we’ll help you choose the right class.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>What should I bring to my first yoga or meditation session?</h3></summary>\n                <p>Bring comfortable clothes you can move in and a water bottle. We recommend a yoga mat, but if you don’t have one, let us know—limited mats and props are available. For meditation, you’re welcome to use our cushions, blocks, and blankets for support.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>Are classes held outdoors in the garden?</h3></summary>\n                <p>Many sessions incorporate our peaceful garden setting, depending on weather and class format. If conditions aren’t ideal, classes move indoors so you can still practice comfortably. Check the class notes when booking for the day’s plan.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>How do I know which class is best for stress relief?</h3></summary>\n                <p>For calming down and nervous-system support, choose classes labeled mindfulness, gentle flow, or meditation-focused. These emphasize breathwork, slower pacing, and longer relaxation. If you share your goals when you book, we’ll recommend a great fit.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>Can yoga help with tight hips, back stiffness, or desk posture?</h3></summary>\n                <p>Yes—many members come to us for mobility and posture support from long workdays. Our teachers offer variations to safely open hips, strengthen core and back muscles, and improve alignment over time. If you’re managing pain or an injury, tell us before class so we can guide appropriate options.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>What is your cancellation policy for booked classes?</h3></summary>\n                <p>We understand schedules change, especially with work and family responsibilities. Please cancel as early as possible so another Austin student can take your spot, and refer to your booking confirmation for the specific cutoff time. If you run into an emergency, contact the studio and we’ll do our best to help.</p>\n              </details>\n            ""}",[],null,"{""@type"":""FAQPage"",""mainEntity"":[{""name"":""Do I need experience to join a class at Sunrise Yoga Studio?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Not at all. We offer beginner-friendly options in every class and teachers provide clear cues for alignment and modifications. If you’re unsure where to start, arrive 10 minutes early and we’ll help you choose the right class."",""@type"":""Answer""}},{""name"":""What should I bring to my first yoga or meditation session?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Bring comfortable clothes you can move in and a water bottle. We recommend a yoga mat, but if you don’t have one, let us know—limited mats and props are available. For meditation, you’re welcome to use our cushions, blocks, and blankets for support."",""@type"":""Answer""}},{""name"":""Are classes held outdoors in the garden?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Many sessions incorporate our peaceful garden setting, depending on weather and class format. If conditions aren’t ideal, classes move indoors so you can still practice comfortably. Check the class notes when booking for the day’s plan."",""@type"":""Answer""}},{""name"":""How do I know which class is best for stress relief?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""For calming down and nervous-system support, choose classes labeled mindfulness, gentle flow, or meditation-focused. These emphasize breathwork, slower pacing, and longer relaxation. If you share your goals when you book, we’ll recommend a great fit."",""@type"":""Answer""}},{""name"":""Can yoga help with tight hips, back stiffness, or desk posture?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Yes—many members come to us for mobility and posture support from long workdays. Our teachers offer variations to safely open hips, strengthen core and back muscles, and improve alignment over time. If you’re managing pain or an injury, tell us before class so we can guide appropriate options."",""@type"":""Answer""}},{""name"":""What is your cancellation policy for booked classes?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""We understand schedules change, especially with work and family responsibilities. Please cancel as early as possible so another Austin student can take your spot, and refer to your booking confirmation for the specific cutoff time. If you run into an emergency, contact the studio and we’ll do our best to help."",""@type"":""Answer""}}]}",null,0,embedded,null,public,0,null,null,1768863409676,1768863409676,,none,false,no_extraction
694,B9oPjC,Sunrise Yoga Studio TestimonialCarousel,null,0,collection,TestimonialCarousel,<section class='testimonial-carousel'><h2>{{heading}}</h2><div class='carousel'>{{testimonials}}</div></section>,"{"".carousel"":{""margin"":""0 auto"",""maxWidth"":""900px""},"".testimonial-carousel"":{""padding"":""4rem 2rem"",""backgroundColor"":""#f9fafb""}}","{""heading"":""What Austin Students Are Saying"",""testimonials"":""\n              <article class=\""testimonial-item\"">\n                <blockquote>\n                  <p style=\""font-style:italic;margin-bottom:1rem;\"">\""Sunrise Yoga Studio has become my weekly reset. The garden setting is incredibly calming, and the teachers offer modifications that made me feel comfortable as a returning beginner.\""</p>\n                </blockquote>\n                <footer>\n                  <cite><strong>Megan Holloway</strong></cite>\n                  <span style=\""color:#6b7280;display:block;font-size:0.9rem;\"">Product Manager</span>\n                </footer>\n              </article>\n            \n              <article class=\""testimonial-item\"">\n                <blockquote>\n                  <p style=\""font-style:italic;margin-bottom:1rem;\"">\""I joined for stress relief and noticed better sleep within a few weeks. The blend of breathwork, gentle flow, and meditation is exactly what I needed after long days at my desk.\""</p>\n                </blockquote>\n                <footer>\n                  <cite><strong>Daniel Reyes</strong></cite>\n                  <span style=\""color:#6b7280;display:block;font-size:0.9rem;\"">Software Engineer</span>\n                </footer>\n              </article>\n            \n              <article class=\""testimonial-item\"">\n                <blockquote>\n                  <p style=\""font-style:italic;margin-bottom:1rem;\"">\""The classes are welcoming without feeling crowded. I appreciate the personal attention and clear alignment cues—my hips and lower back feel looser, and I leave each class grounded.\""</p>\n                </blockquote>\n                <footer>\n                  <cite><strong>Alyssa Patel</strong></cite>\n                  <span style=\""color:#6b7280;display:block;font-size:0.9rem;\"">Registered Nurse</span>\n                </footer>\n              </article>\n            ""}",[],null,"{""@type"":""ItemList"",""itemListElement"":[{""item"":{""@type"":""Review"",""author"":{""name"":""Megan Holloway"",""@type"":""Person"",""jobTitle"":""Product Manager""},""reviewBody"":""Sunrise Yoga Studio has become my weekly reset. The garden setting is incredibly calming, and the teachers offer modifications that made me feel comfortable as a returning beginner.""},""@type"":""ListItem"",""position"":1},{""item"":{""@type"":""Review"",""author"":{""name"":""Daniel Reyes"",""@type"":""Person"",""jobTitle"":""Software Engineer""},""reviewBody"":""I joined for stress relief and noticed better sleep within a few weeks. The blend of breathwork, gentle flow, and meditation is exactly what I needed after long days at my desk.""},""@type"":""ListItem"",""position"":2},{""item"":{""@type"":""Review"",""author"":{""name"":""Alyssa Patel"",""@type"":""Person"",""jobTitle"":""Registered Nurse""},""reviewBody"":""The classes are welcoming without feeling crowded. I appreciate the personal attention and clear alignment cues—my hips and lower back feel looser, and I leave each class grounded.""},""@type"":""ListItem"",""position"":3}]}",null,0,embedded,null,public,0,null,null,1768863409768,1768863409768,,none,false,no_extraction
695,Y3J4jF,Sunrise Yoga Studio CTA,null,0,atomic,CTA,<section class='cta'><div class='container'><h2>{{headline}}</h2><p>{{subheading}}</p><button data-action='cta'>{{buttonText}}</button></div></section>,"{"".cta"":{""color"":""white"",""padding"":""4rem 2rem"",""textAlign"":""center"",""background"":""linear-gradient(135deg, #667eea 0%, #764ba2 100%)""},""button"":{""color"":""#764ba2"",""border"":""none"",""cursor"":""pointer"",""padding"":""1rem 3rem"",""fontSize"":""1.125rem"",""fontWeight"":""600"",""borderRadius"":""50px"",""backgroundColor"":""white""}}","{""headline"":""Reserve Your Spot for This Week’s Garden Classes"",""buttonText"":""Reserve My Spot"",""subheading"":""Spaces are limited for small-group sessions—book now and give your mind and body a calm, consistent reset in Austin.""}",[],null,{},null,0,embedded,null,public,0,null,null,1768863409845,1768863409845,,none,false,no_extraction
696,4LoV9z,Sunrise Yoga Studio Footer,null,0,atomic,Footer,<footer class='footer'><div class='footer-content'><div class='footer-links'>{{links}}</div><div class='social'>{{socialLinks}}</div></div><div class='copyright'>{{copyright}}</div></footer>,"{"".footer"":{""color"":""white"",""padding"":""3rem 2rem"",""marginTop"":""4rem"",""backgroundColor"":""#1a1a1a""},"".footer-content"":{""display"":""flex"",""marginBottom"":""2rem"",""justifyContent"":""space-between""}}","{""links"":""<a href=\""/schedule\"" class=\""footer-link\"">Class Schedule</a><a href=\""/pricing\"" class=\""footer-link\"">Pricing & Memberships</a><a href=\""/about\"" class=\""footer-link\"">About the Studio</a><a href=\""/contact\"" class=\""footer-link\"">Contact</a>"",""copyright"":""© 2026 Sunrise Yoga Studio. All rights reserved."",""socialLinks"":""""}",[],null,{},null,0,embedded,null,public,0,null,null,1768863409923,1768863409923,,none,false,no_extraction
697,DObo1v,Sunrise Yoga Studio Landing Page,null,0,page,LandingPage,{{children}},null,{},"[{""id"":691,""field_0"":""DCMgXA"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":691,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":692,""field_0"":""fIjZlx"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":692,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":693,""field_0"":""nXW9X9"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":693,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":694,""field_0"":""B9oPjC"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":694,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":695,""field_0"":""Y3J4jF"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":695,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":696,""field_0"":""4LoV9z"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":696,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]","{""title"":""Sunrise Yoga Studio Austin | Garden Yoga & Meditation"",""description"":""Sunrise Yoga Studio in Austin offers yoga, meditation, and mindfulness classes for all levels in a peaceful garden setting. Book small-group sessions for stress relief and mobility.""}",null,null,0,embedded,null,public,0,null,null,1768863410000,1768863410000,sunrise-yoga-studio,none,false,no_extraction
698,mi046g,Sunrise Yoga Studio Hero,null,0,atomic,Hero,<section class='hero' aria-label='Hero section'><div class='container'><h1>{{headline}}</h1><p>{{subheading}}</p><button data-action='cta'>{{ctaText}}</button></div></section>,"{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""ctaText"":""View Class Schedule"",""headline"":""Garden Yoga in Austin for Stress Relief & Full-Body Mobility"",""subheading"":""Sunrise Yoga Studio offers yoga, meditation, and mindfulness classes in a peaceful garden setting—built for busy adults ages 25–55.""}",[],null,"{""@graph"":[{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization"",""url"":""https://sunrise-yoga-studio.sitebloxx.com"",""logo"":""https://sunrise-yoga-studio.sitebloxx.com/logo.png"",""name"":""Sunrise Yoga Studio"",""@type"":""Organization"",""sameAs"":[],""address"":{""@type"":""PostalAddress"",""addressRegion"":""Texas"",""addressCountry"":""US"",""addressLocality"":""Austin""},""description"":""Holistic wellness center offering yoga, meditation, and mindfulness classes for all skill levels in a peaceful garden setting."",""contactPoint"":{""@type"":""ContactPoint"",""email"":""info@sunrise-yoga-studio.com"",""contactType"":""customer service"",""availableLanguage"":""English""},""foundingDate"":""2021""},{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#website"",""url"":""https://sunrise-yoga-studio.sitebloxx.com"",""name"":""Sunrise Yoga Studio"",""@type"":""WebSite"",""publisher"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization""},""description"":""Holistic wellness center offering yoga, meditation, and mindfulness classes for all skill levels in a peaceful garden setting.""},{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#webpage"",""url"":""https://sunrise-yoga-studio.sitebloxx.com"",""name"":""Garden Yoga in Austin for Stress Relief & Full-Body Mobility"",""@type"":""WebPage"",""about"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization""},""isPartOf"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#website""},""mainEntity"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization""},""dateModified"":""2026-01-19"",""datePublished"":""2026-01-19"",""primaryEntity"":{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#organization""}},{""@type"":""BreadcrumbList"",""itemListElement"":[{""item"":""https://sunrise-yoga-studio.sitebloxx.com"",""name"":""Home"",""@type"":""ListItem"",""position"":1}]},{""@id"":""https://sunrise-yoga-studio.sitebloxx.com#business"",""url"":""https://sunrise-yoga-studio.sitebloxx.com"",""name"":""Sunrise Yoga Studio"",""@type"":""LocalBusiness"",""address"":{""@type"":""PostalAddress"",""addressRegion"":""Texas"",""addressCountry"":""US"",""addressLocality"":""Austin""},""priceRange"":""$$"",""description"":""Holistic wellness center offering yoga, meditation, and mindfulness classes for all skill levels in a peaceful garden setting.""}],""@context"":""https://schema.org""}",null,0,embedded,null,public,0,null,null,1768863500966,1768863500966,,none,false,no_extraction
699,CKPRKC,Sunrise Yoga Studio FeaturesGrid,null,0,collection,FeaturesGrid,<section class='features-grid'><h2>{{heading}}</h2><div class='grid'>{{features}}</div></section>,"{"".grid"":{""gap"":""2rem"",""display"":""grid"",""gridTemplateColumns"":""repeat(auto-fit, minmax(300px, 1fr))""},"".feature-item"":{""padding"":""2rem"",""textAlign"":""center""},"".features-grid"":{""padding"":""4rem 2rem""}}","{""heading"":""Why Austin Chooses Sunrise Yoga Studio"",""features"":""\n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">🌿</span>\n                <h3>Garden-Set Calm</h3>\n                <p>Practice in a quiet garden environment that helps lower stress and supports mindful focus—ideal after long workdays in Austin.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">🧘</span>\n                <h3>Beginner-Safe Alignment</h3>\n                <p>Start confidently with clear cues, props, and modifications that reduce the risk of strain while building strength and flexibility.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">😮‍💨</span>\n                <h3>Breathwork for Stress Relief</h3>\n                <p>Use guided breathing, slower pacing, and longer rest to ease tension, downshift the nervous system, and improve sleep quality.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">🧠</span>\n                <h3>Meditation & Mindfulness Classes</h3>\n                <p>Train attention and emotional balance with instructor-led meditation sessions designed for busy professionals seeking mental clarity.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">👥</span>\n                <h3>Small-Class Coaching</h3>\n                <p>Get more individual feedback for safer form, better posture, and steady progress—without the overwhelm of crowded rooms.</p>\n              </article>\n            \n              <article class=\""feature-item\"">\n                <span class=\""icon\"" style=\""font-size:2.5rem;display:block;margin-bottom:1rem;\"">📍</span>\n                <h3>Convenient South Congress Location</h3>\n                <p>Arrive relaxed with a central Austin location, straightforward check-in, and easy-to-follow studio directions.</p>\n              </article>\n            ""}",[],null,{},null,0,embedded,null,public,0,null,null,1768863501040,1768863501040,,none,false,no_extraction
